query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
How can I renew my corporate savings certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I check the current interest rate for Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I open a deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any special offers or promotions for investing in local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Is there a penalty for early withdrawal of funds from a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the interest rates for the investment certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I open a corporate deposit account with your bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
certificates & deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What documents are required to open a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
certificates and deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the available saving certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the interest rate for a fixed deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the terms and conditions for investing in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the duration of the investment certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How often can I make deposits to my account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the interest rates for your corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I apply for the investment certificate online?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum deposit amount required to open a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the eligibility criteria for investing in Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How is the interest calculated for multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I choose to reinvest the interest earned on Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to open a saving certificate account for local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to invest in local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Is there a minimum investment amount for local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the features of your corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the interest rates offered on Corporate Saving Certificates in foreign currency by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the maturity period for your corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the interest rates for Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I renew my multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Is there a penalty for early withdrawal of funds from a fixed deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
available certificates,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the different types of corporate deposit accounts offered by your bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you give me information about the certificate of deposit offered by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I renew my investment certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I withdraw my investment before the maturity date of the certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
I'm interested in opening a time deposit. What interest rate would I receive if I chose the option to be paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I open an investment certificate with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to open a certificate of deposit account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any fees associated with the investment certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I withdraw money from a certificate of deposit account before maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to withdraw the money invested in local currency saving certificates before the maturity date?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I choose the term of my corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Does the bank offer any special benefits or offers for opening a Corporate Saving Certificate in foreign currency account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I open a corporate savings certificate online?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum investment amount for Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you tell me the interest rate for a time deposit that is paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the interest rates offered for corporate deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the current interest rate for time deposits paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the interest rate for a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum deposit amount for a savings account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I apply for a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to check the maturity date of local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I close my multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I open a Corporate Saving Certificates account in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any penalties for early withdrawal of funds from Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I invest in corporate savings certificates with your bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How often are the returns on Saving Certificates in foreign currency paid out?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I get a loan by using local currency saving certificates as collateral?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I withdraw money from my deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum and maximum amount required to open a multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum investment amount for a corporate savings certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Is there any penalty for early withdrawal of multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I withdraw money from my multi-frequency time deposit before the maturity date?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I open a multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Could you provide me with the interest rate for a time deposit that I would receive upon maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the different types of certificates of deposit offered by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How is the interest calculated for corporate deposit accounts?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
"Can I make a partial withdrawal from my Corporate Saving Certificate in foreign currency account before the maturity date? If yes, what are the charges?",NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
"If I open a time deposit that is paid at maturity, what interest rate will I receive?",NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How do I monitor the performance of my investment in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How to renew the local currency saving certificates after maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Is there any minimum balance required to maintain a Corporate Saving Certificate in foreign currency account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
available deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum investment required for Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the tax implications for investing in corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the different tenures available for multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I make deposits to my account online?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I renew a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you guide me on how to open a Corporate Saving Certificate in foreign currency account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the benefits of a multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you tell me more about the Corporate Saving Certificates in foreign currency offered by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the benefits of investing in the bank's investment certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the penalties for early withdrawal from a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you guide me through the process of investing in Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the term length for a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
show me the certificates and deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the tax implications of the investment certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I open a Corporate Saving Certificate in foreign currency account as an individual or is it only for corporates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum investment amount required for the investment certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the benefits of investing in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any penalties for early withdrawal of a corporate savings certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
"Retail - I do not have a mutual fund account, how can an account be created?",ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,"FAQ: Retail - I do not have a mutual fund account, how can an account be created?",,"You can create an investment account for the first time by selecting the mutual funds service and clicking on ""Place Orders” then “Purchase Mutual Funds” to be directed to the screen of opening investment accounts and selecting accounts to be linked to the investment account.",TRUE,,
